# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2F17094g	DEHA2F17094g	CAR66362	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F17116g	DEHA2F17116g	CAR66363	protein_coding	0	2	1	7	0	7	0	0	0	0	1	0	0	0	0	0	2	0
DEHA2F17138g	DEHA2F17138g	CAR66364	protein_coding	0	0	0	10	0	7	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F17160g	DEHA2F17160g	CAG89489	protein_coding	0	0	0	10	0	7	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F17182g	DEHA2F17182g	CAG89490	protein_coding	0	0	0	10	0	3	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2F17204g	DEHA2F17204g	CAG89491	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2F17226g	DEHA2F17226g	CAG89492	protein_coding	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F17490g	DEHA2F17490g	CAG89504	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F17512g	DEHA2F17512g	CAG89505	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F17534g	DEHA2F17534g	CAG89506	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F17556g	DEHA2F17556g	CAG89507	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F17578g	DEHA2F17578g	CAR66365	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F17600g	DEHA2F17600g	CAR66366	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F17622g	DEHA2F17622g	CAG89509	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F17644g	DEHA2F17644g	CAG89510	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F18216g	DEHA2F18216g	CAG89533	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2F18238g	DEHA2F18238g	CAG89534	protein_coding	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F18260g	DEHA2F18260g	CAG89535	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2F18282g	DEHA2F18282g	CAG89536	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2F18304g	DEHA2F18304g	CAG89537	protein_coding	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F19228g	DEHA2F19228g	CAG89568	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F19250g	DEHA2F19250g	CAG89569	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F19272g	DEHA2F19272g	CAG89570	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F19294g	DEHA2F19294g	CAG89571	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2F19316g	DEHA2F19316g	CAG89572	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F19338g	DEHA2F19338g	CAG89573	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F19646g	DEHA2F19646g	CAG89589	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F19668g	DEHA2F19668g	CAG89590	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F19690g	DEHA2F19690g	CAG89591	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F19712g	DEHA2F19712g	CAG89592	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F19734g	DEHA2F19734g	CAG89593	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F19756g	DEHA2F19756g	CAG89594	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F19778g	DEHA2F19778g	CAG89595	protein_coding	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F19800g	DEHA2F19800g	CAG89596	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F20768g	DEHA2F20768g	CAR66382	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F20790g	DEHA2F20790g	CAG89641	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F20812g	DEHA2F20812g	CAG89642	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F20834g	DEHA2F20834g	CAG89643	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2F20856g	DEHA2F20856g	CAG89644	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F21274g	DEHA2F21274g	CAR66386	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F21318g	DEHA2F21318g	CAR66387	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F21340g	DEHA2F21340g	CAR66388	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F21362g	DEHA2F21362g	CAG89670	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2F21384g	DEHA2F21384g	CAR66389	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F21406g	DEHA2F21406g	CAR66390	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F21428g	DEHA2F21428g	CAG89674	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F21450g	DEHA2F21450g	CAG89675	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F22792g	DEHA2F22792g	CAR66399	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F22814g	DEHA2F22814g	CAG89740	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F22836g	DEHA2F22836g	CAG89741	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F22858g	DEHA2F22858g	CAG89742	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F22880g	DEHA2F22880g	CAG89743	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F22902g	DEHA2F22902g	CAG89744	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F23254g	DEHA2F23254g	CAG89758	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F23276g	DEHA2F23276g	CAG89760	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F23298g	DEHA2F23298g	CAG89761	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F23320g	DEHA2F23320g	CAG89762	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F23342g	DEHA2F23342g	CAG89763	protein_coding	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
DEHA2F23364g	DEHA2F23364g	CAR66401	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F23386g	DEHA2F23386g	CAG89765	protein_coding	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F23408g	DEHA2F23408g	CAG89766	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2F23430g	DEHA2F23430g	CAG89767	protein_coding	0	0	1	3	0	3	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2F23452g	DEHA2F23452g	CAR66402	protein_coding	0	0	3	6	0	1	0	0	0	0	3	0	0	0	0	0	0	5
DEHA2F23474g	DEHA2F23474g	CAG89769	protein_coding	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2F23496g	DEHA2F23496g	CAR66403	protein_coding	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
DEHA2F23518g	DEHA2F23518g	CAG89771	protein_coding	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2F23540g	DEHA2F23540g	CAG89772	protein_coding	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F23562g	DEHA2F23562g	CAG89773	protein_coding	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F23584g	DEHA2F23584g	CAG89774	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F23606g	DEHA2F23606g	CAG89775	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F23628g	DEHA2F23628g	CAG89776	protein_coding	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
DEHA2F23650g	DEHA2F23650g	CAG89777	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F23672g	DEHA2F23672g	CAG89778	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F23936r	DEHA2F23936r	DEHA2F23936r	protein_coding	0	0	0	14	0	14	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F23958g	DEHA2F23958g	CAG89790	protein_coding	0	0	0	14	0	14	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F23980g	DEHA2F23980g	CAR66405	protein_coding	1	3	10	0	0	0	0	0	0	0	10	0	0	0	1	0	3	0
DEHA2F24002g	DEHA2F24002g	CAG89792	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	14
DEHA2F24024g	DEHA2F24024g	CAG89793	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	14
DEHA2F24046g	DEHA2F24046g	CAG89794	protein_coding	0	0	0	14	0	14	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F24068g	DEHA2F24068g	CAG89795	protein_coding	0	0	0	14	0	14	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F24398g	DEHA2F24398g	CAG89810	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F24420g	DEHA2F24420g	CAR66409	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F24442g	DEHA2F24442g	CAG89812	protein_coding	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0
DEHA2F24464g	DEHA2F24464g	CAG89813	protein_coding	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F24486g	DEHA2F24486g	CAG89816	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F24508g	DEHA2F24508g	CAR66410	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F24530g	DEHA2F24530g	CAR66411	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F24882g	DEHA2F24882g	CAG89836	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F24904g	DEHA2F24904g	CAG89837	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F24926g	DEHA2F24926g	CAG89838	protein_coding	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
DEHA2F24948g	DEHA2F24948g	CAG89839	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F24970g	DEHA2F24970g	CAG89840	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F24992g	DEHA2F24992g	CAG89841	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F25014g	DEHA2F25014g	CAG89842	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F25124g	DEHA2F25124g	CAG89847	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F25146g	DEHA2F25146g	CAG89848	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F25168g	DEHA2F25168g	CAG89849	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F25190g	DEHA2F25190g	CAG89850	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2F25212g	DEHA2F25212g	CAG89851	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F25234g	DEHA2F25234g	CAG89852	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F25256g	DEHA2F25256g	CAG89853	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F25432g	DEHA2F25432g	CAG89861	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
DEHA2F25454g	DEHA2F25454g	CAG89863	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F25542g	DEHA2F25542g	CAG89867	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F25564g	DEHA2F25564g	CAG89868	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F25586g	DEHA2F25586g	CAG89869	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2F25608g	DEHA2F25608g	CAR66416	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F25630g	DEHA2F25630g	CAG89870	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F25652g	DEHA2F25652g	CAG89871	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F25674g	DEHA2F25674g	CAG89872	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F25894g	DEHA2F25894g	CAG89884	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F25916g	DEHA2F25916g	CAG89885	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F25938g	DEHA2F25938g	CAG89886	protein_coding	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
DEHA2F25960g	DEHA2F25960g	CAG89887	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F25982g	DEHA2F25982g	CAG89888	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26004g	DEHA2F26004g	CAG89889	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26026g	DEHA2F26026g	CAG89890	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26444g	DEHA2F26444g	CAG89913	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F26466g	DEHA2F26466g	CAG89915	protein_coding	0	1	0	7	0	7	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2F26488g	DEHA2F26488g	CAG89916	protein_coding	0	0	0	8	0	7	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F26510g	DEHA2F26510g	CAG89917	protein_coding	1	2	4	1	0	1	0	0	0	0	4	0	0	0	1	0	2	0
DEHA2F26532g	DEHA2F26532g	CAG89918	protein_coding	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26554g	DEHA2F26554g	CAG89919	protein_coding	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26576g	DEHA2F26576g	CAG89920	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2F26664g	DEHA2F26664g	CAG89924	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26686g	DEHA2F26686g	CAG89925	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F26708g	DEHA2F26708g	CAG89926	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F26730g	DEHA2F26730g	CAG89927	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2F26752g	DEHA2F26752g	CAG89928	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F26774g	DEHA2F26774g	CAG89929	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F27324g	DEHA2F27324g	CAG89959	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F27346g	DEHA2F27346g	CAG89960	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F27368g	DEHA2F27368g	CAG89961	protein_coding	1	1	0	15	0	0	1	0	0	0	0	0	0	0	0	0	1	15
DEHA2F27390g	DEHA2F27390g	CAG89962	protein_coding	0	0	0	26	0	3	0	0	0	0	0	0	0	0	0	0	0	23
DEHA2F27412g	DEHA2F27412g	CAG89963	protein_coding	0	0	0	26	0	23	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F27434g	DEHA2F27434g	CAG89964	protein_coding	0	18	5	15	0	12	0	0	0	0	5	0	0	0	0	0	18	3
DEHA2F27456g	DEHA2F27456g	CAG89965	protein_coding	0	0	0	35	0	12	0	0	0	0	0	0	0	0	0	0	0	23
DEHA2G00110g	DEHA2G00110g	CAG89967	protein_coding	0	1	4	37	0	37	0	0	0	0	4	0	0	0	0	0	1	0
DEHA2G00132g	DEHA2G00132g	CAG89971	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G00154g	DEHA2G00154g	CAG89972	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00198g	DEHA2G00198g	CAG89976	protein_coding	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	22
DEHA2G00220g	DEHA2G00220g	CAG89979	protein_coding	0	0	0	22	0	22	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00242g	DEHA2G00242g	CAG89980	protein_coding	1	4	9	8	0	8	1	0	0	0	9	0	0	0	0	0	4	0
DEHA2G00264g	DEHA2G00264g	CAG89983	protein_coding	0	0	0	22	0	22	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00286g	DEHA2G00286g	CAG89984	protein_coding	0	0	0	24	0	22	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G00308g	DEHA2G00308g	CAG89985	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00330g	DEHA2G00330g	CAR65884	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
DEHA2G00352g	DEHA2G00352g	CAG89992	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00374g	DEHA2G00374g	CAG89993	protein_coding	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G00396g	DEHA2G00396g	CAG89994	protein_coding	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G00418g	DEHA2G00418g	CAG89995	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00440g	DEHA2G00440g	CAG89996	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00462g	DEHA2G00462g	CAR65885	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G00484g	DEHA2G00484g	CAG89998	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G00506g	DEHA2G00506g	CAG89999	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G00528g	DEHA2G00528g	CAG90000	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00550g	DEHA2G00550g	CAG90003	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00594g	DEHA2G00594g	CAG90005	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00616g	DEHA2G00616g	CAG90006	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G00638g	DEHA2G00638g	CAG90007	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G00660g	DEHA2G00660g	CAG90008	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G00682g	DEHA2G00682g	CAG90009	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00704g	DEHA2G00704g	CAG90010	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G00726g	DEHA2G00726g	CAG90011	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G00748g	DEHA2G00748g	CAG90012	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G00770g	DEHA2G00770g	CAG90013	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G00792g	DEHA2G00792g	CAG90014	protein_coding	0	1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0
DEHA2G00814g	DEHA2G00814g	CAG90015	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G00836g	DEHA2G00836g	CAG90016	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G00858g	DEHA2G00858g	CAG90017	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G01122g	DEHA2G01122g	CAG90029	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2G01144g	DEHA2G01144g	CAR65888	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2G01166g	DEHA2G01166g	CAR65889	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2G01188g	DEHA2G01188g	CAG90035	protein_coding	0	1	8	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0
DEHA2G01210g	DEHA2G01210g	CAG90036	protein_coding	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G01232g	DEHA2G01232g	CAG90037	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2G01364g	DEHA2G01364g	CAR65892	protein_coding	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G01386g	DEHA2G01386g	CAG90046	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G01408g	DEHA2G01408g	CAG90047	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G01430g	DEHA2G01430g	CAG90049	protein_coding	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G01452g	DEHA2G01452g	CAR65893	protein_coding	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G01694g	DEHA2G01694g	CAG90061	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G01716g	DEHA2G01716g	CAR65896	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G01738g	DEHA2G01738g	CAR65897	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G01760g	DEHA2G01760g	CAR65898	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G03014g	DEHA2G03014g	CAG90124	protein_coding	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G03036g	DEHA2G03036g	CAR65904	protein_coding	0	1	4	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0
DEHA2G03058g	DEHA2G03058g	CAG90126	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G03080g	DEHA2G03080g	CAG90127	protein_coding	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G03102g	DEHA2G03102g	CAG90128	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G03124g	DEHA2G03124g	CAG90129	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G03146g	DEHA2G03146g	CAG90130	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G03168g	DEHA2G03168g	CAG90131	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G03454g	DEHA2G03454g	CAG90144	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G03476g	DEHA2G03476g	CAG90145	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G03498g	DEHA2G03498g	CAG90146	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G03520g	DEHA2G03520g	CAR65905	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G03542g	DEHA2G03542g	CAR65906	protein_coding	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G03564g	DEHA2G03564g	CAG90152	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G03586g	DEHA2G03586g	CAG90153	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G03608g	DEHA2G03608g	CAG90154	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
